"","File","Date","Subject","Result","TA_Tally","NIL_Tally"
"1043","Ireland-seanad-minutes-2012July05-p6.html","2012/7/ 5","05/Jul/2012 Order of Business (Resumed)","        Question declared carried.","27","17"
"1044","Ireland-seanad-minutes-2012July05-p7.html","2012/7/ 5","05/Jul/2012 Gaeltacht Bill 2012: Committee Stage (Resumed)","        Amendment declared lost.","15","26"
"1045","Ireland-seanad-minutes-2012July05-p7.html","2012/7/ 5","05/Jul/2012 Gaeltacht Bill 2012: Committee Stage (Resumed)","        Amendment declared lost.","15","29"
"1046","Ireland-seanad-minutes-2012July05-p7.html","2012/7/ 5","05/Jul/2012 Gaeltacht Bill 2012: Committee Stage (Resumed)","        Amendment declared lost.","16","29"
"1047","Ireland-seanad-minutes-2012July05-p7.html","2012/7/ 5","05/Jul/2012 Gaeltacht Bill 2012: Committee Stage (Resumed)","[654]        Question declared carried.","27","15"
"1048","Ireland-seanad-minutes-2012July05-p7.html","2012/7/ 5","05/Jul/2012 Gaeltacht Bill 2012: Committee Stage (Resumed)","        Question declared carried.","24","14"
"1049","Ireland-seanad-minutes-2012July10-p4.html","2012/7/10","10/Jul/2012 Order of Business","        Amendment declared lost.","16","36"
"1050","Ireland-seanad-minutes-2012July11-p4.html","2012/7/11","11/Jul/2012 Order of Business","        Amendment declared lost.","19","29"
"1051","Ireland-seanad-minutes-2012July11-p4.html","2012/7/11","11/Jul/2012 Order of Business","        Amendment declared lost.","21","27"
"1052","Ireland-seanad-minutes-2012July11-p6.html","2012/7/11","11/Jul/2012 Gaeltacht Bill 2012: Report and Final Stages","        Question declared carried.","27","15"
"1053","Ireland-seanad-minutes-2012July11-p6.html","2012/7/11","11/Jul/2012 Gaeltacht Bill 2012: Report and Final Stages","        Question declared carried.","26","15"
"1054","Ireland-seanad-minutes-2012July11-p6.html","2012/7/11","11/Jul/2012 Gaeltacht Bill 2012: Report and Final Stages","        Question declared carried.","28","17"
"1055","Ireland-seanad-minutes-2012July11-p6.html","2012/7/11","11/Jul/2012 Gaeltacht Bill 2012: Report and Final Stages","        Question declared carried.","29","17"
"1056","Ireland-seanad-minutes-2012July11-p9.html","2012/7/11","11/Jul/2012 Access to Cancer Treatment Bill 2012: Second Stage","        Question declared lost.","17","28"
"1057","Ireland-seanad-minutes-2012July12-p11.html","2012/7/12","12/Jul/2012 Industrial Relations (Amendment) (No. 3) Bill 2011: Committee Stage (Resumed)","        Question declared carried.","29","17"
"1058","Ireland-seanad-minutes-2012July12-p4.html","2012/7/12","12/Jul/2012 Order of Business","        Amendment declared lost.","18","30"
"1059","Ireland-seanad-minutes-2012July12-p4.html","2012/7/12","12/Jul/2012 Order of Business","        Amendment declared lost.","17","32"
"1060","Ireland-seanad-minutes-2012July12-p4.html","2012/7/12","12/Jul/2012 Order of Business","        Question declared carried.","32","16"
"1061","Ireland-seanad-minutes-2012July12-p5.html","2012/7/12","12/Jul/2012 Sittings of Seanad: Motion","        Question declared carried.","33","16"
"1062","Ireland-seanad-minutes-2012July12-p6.html","2012/7/12","12/Jul/2012 Standing Orders: Motion","        Question declared carried.","33","15"
"1063","Ireland-seanad-minutes-2012July12-p7.html","2012/7/12","12/Jul/2012 Business of Seanad","        Amendment declared carried.","28","19"
"1064","Ireland-seanad-minutes-2012July12-p8.html","2012/7/12","12/Jul/2012 Constitutional Convention: Motion","        Question declared carried.","29","19"
"1065","Ireland-seanad-minutes-2012July12-p9.html","2012/7/12","12/Jul/2012 Industrial Relations (Amendment) (No. 3) Bill 2011: Committee Stage","[886]        Question declared carried.","29","12"
"1066","Ireland-seanad-minutes-2012July17-p4.html","2012/7/17","17/Jul/2012 Order of Business","        Amendment declared lost.","16","31"
"1067","Ireland-seanad-minutes-2012July17-p4.html","2012/7/17","17/Jul/2012 Order of Business","        Amendment declared lost.","15","30"
"1068","Ireland-seanad-minutes-2012July17-p5.html","2012/7/17","17/Jul/2012 Industrial Relations (Amendment) (No. 3) Bill 2011: Report and Final Stages","        Question declared carried.","31","13"
"1069","Ireland-seanad-minutes-2012July18-p8.html","2012/7/18","18/Jul/2012 Presidential Nominations: Motion","        Amendment declared carried.","27","15"
"1070","Ireland-seanad-minutes-2012July19-p4.html","2012/7/19","19/Jul/2012 Order of Business","        Amendment declared lost.","19","30"
"1071","Ireland-seanad-minutes-2012July19-p7.html","2012/7/19","19/Jul/2012 Public Service Pensions (Single Scheme and Other Provisions) Bill 2011: Committee and Remaining Stages","        Question declared carried.","26"," 5"
"1072","Ireland-seanad-minutes-2012July19-p7.html","2012/7/19","19/Jul/2012 Public Service Pensions (Single Scheme and Other Provisions) Bill 2011: Committee and Remaining Stages","        Question declared carried.","30","15"
"1073","Ireland-seanad-minutes-2012July20-p3.html","2012/7/20","20/Jul/2012 Residential Institutions Statutory Fund Bill 2012: Committee and Remaining Stages","Question declared carried.","22","13"
"1074","Ireland-seanad-minutes-2012July20-p3.html","2012/7/20","20/Jul/2012 Residential Institutions Statutory Fund Bill 2012: Committee and Remaining Stages","Amendment declared lost.","13","22"
"1075","Ireland-seanad-minutes-2012July20-p3.html","2012/7/20","20/Jul/2012 Residential Institutions Statutory Fund Bill 2012: Committee and Remaining Stages","Amendment declared lost.","11","23"
"1076","Ireland-seanad-minutes-2012July20-p3.html","2012/7/20","20/Jul/2012 Residential Institutions Statutory Fund Bill 2012: Committee and Remaining Stages","Amendment declared lost.","12","22"
"1077","Ireland-seanad-minutes-2012July20-p3.html","2012/7/20","20/Jul/2012 Residential Institutions Statutory Fund Bill 2012: Committee and Remaining Stages","Question declared carried.","24","13"
"1078","Ireland-seanad-minutes-2012June06-p11.html","2012/6/ 6","06/Jun/2012 NAMA and Irish Bank Resolution Corporation Transparency Bill 2011: Second Stage","        Question declared lost.","17","24"
"1079","Ireland-seanad-minutes-2012June07-p4.html","2012/6/ 7","07/Jun/2012 Order of Business","        Amendment declared lost.","16","27"
"1080","Ireland-seanad-minutes-2012June07-p9.html","2012/6/ 7","07/Jun/2012 Local Government (Miscellaneous Provisions) Bill 2012: Committee and Remaining Stages","        Amendment declared lost.","11","27"
"1081","Ireland-seanad-minutes-2012June07-p9.html","2012/6/ 7","07/Jun/2012 Local Government (Miscellaneous Provisions) Bill 2012: Committee and Remaining Stages","        Amendment declared lost.","12","27"
"1082","Ireland-seanad-minutes-2012June07-p9.html","2012/6/ 7","07/Jun/2012 Local Government (Miscellaneous Provisions) Bill 2012: Committee and Remaining Stages","        Amendment declared lost.","11","25"
"1083","Ireland-seanad-minutes-2012June07-p9.html","2012/6/ 7","07/Jun/2012 Local Government (Miscellaneous Provisions) Bill 2012: Committee and Remaining Stages","        Question declared carried.","32"," 5"
"1084","Ireland-seanad-minutes-2012June13-p4.html","2012/6/13","13/Jun/2012 Order of Business","        Amendment declared lost.","17","28"
"1085","Ireland-seanad-minutes-2012June13-p4.html","2012/6/13","13/Jun/2012 Order of Business","        Question declared carried.","30","15"
"1086","Ireland-seanad-minutes-2012June13-p9.html","2012/6/13","13/Jun/2012 Business Undertakings (Disclosure of Overpayments) Bill 2012: Second Stage","        Question declared lost.","15","24"
"1087","Ireland-seanad-minutes-2012June20-p10.html","2012/6/20","20/Jun/2012 Seanad Reform: Motion","        Question declared carried.","26","23"
"1088","Ireland-seanad-minutes-2012June20-p4.html","2012/6/20","20/Jun/2012 Order of Business","        Amendment declared carried.","23","22"
"1089","Ireland-seanad-minutes-2012June20-p5.html","2012/6/20","20/Jun/2012 Business of Seanad","        Amendment declared lost.","24","25"
"1090","Ireland-seanad-minutes-2012June20-p8.html","2012/6/20","20/Jun/2012 Criminal Justice (Amendment) Act 2009: Motion","        Question declared carried.","35"," 4"
"1091","Ireland-seanad-minutes-2012June21-p10.html","2012/6/21","21/Jun/2012 Gaeltacht Bill 2012: Second Stage","        Question declared carried.","26","12"
"1092","Ireland-seanad-minutes-2012June21-p10.html","2012/6/21","21/Jun/2012 Gaeltacht Bill 2012: Second Stage","[195]        Question declared carried.","29"," 9"
"1093","Ireland-seanad-minutes-2012June21-p4.html","2012/6/21","21/Jun/2012 Order of Business","        Amendment declared lost.","18","29"
"1094","Ireland-seanad-minutes-2012June21-p4.html","2012/6/21","21/Jun/2012 Order of Business","        Amendment declared lost.","19","29"
"1095","Ireland-seanad-minutes-2012June21-p4.html","2012/6/21","21/Jun/2012 Order of Business","        Question declared carried.","30","18"
"1096","Ireland-seanad-minutes-2012June27-p8.html","2012/6/27","27/Jun/2012 National Cultural Institutions: Motion","        Amendment declared carried.","25","15"
"1097","Ireland-seanad-minutes-2012June27-p8.html","2012/6/27","27/Jun/2012 National Cultural Institutions: Motion","        Question declared carried.","25","15"
"1098","Ireland-seanad-minutes-2012June28-p4.html","2012/6/28","28/Jun/2012 Order of Business","        Question declared carried.","26","11"
"1099","Ireland-seanad-minutes-2012June28-p5.html","2012/6/28","28/Jun/2012 Credit Guarantee Bill 2012: Committee Stage","        Question declared carried.","26","12"
"1100","Ireland-seanad-minutes-2012June28-p5.html","2012/6/28","28/Jun/2012 Credit Guarantee Bill 2012: Committee Stage","        Question declared carried.","27","12"
"1101","Ireland-seanad-minutes-2012June28-p7.html","2012/6/28","28/Jun/2012 Gaeltacht Bill 2012: Committee Stage","        Amendment declared lost."," 5","33"
"1102","Ireland-seanad-minutes-2012June28-p7.html","2012/6/28","28/Jun/2012 Gaeltacht Bill 2012: Committee Stage","        Question declared carried.","23","12"
"1103","Ireland-seanad-minutes-2012March01-p5.html","2012/3/ 1","01/Mar/2012 Protection of Employees (Temporary Agency Work) Bill 2011: Committee Stage","        Question declared carried.","28","17"
"1104","Ireland-seanad-minutes-2012March01-p5.html","2012/3/ 1","01/Mar/2012 Protection of Employees (Temporary Agency Work) Bill 2011: Committee Stage","        Amendment declared lost.","15","28"
"1105","Ireland-seanad-minutes-2012March06-p4.html","2012/3/ 6","06/Mar/2012 Order of Business","Amendment declared lost."," 5","31"
"1106","Ireland-seanad-minutes-2012March08-p4.html","2012/3/ 8","08/Mar/2012 Order of Business","[127]        Amendment declared lost.","14","28"
"1107","Ireland-seanad-minutes-2012March08-p8.html","2012/3/ 8","08/Mar/2012 Competition (Amendment) Bill 2011: Second Stage","        Question declared carried.","27","10"
"1108","Ireland-seanad-minutes-2012March14-p4.html","2012/3/14","14/Mar/2012 Order of Business","        Question declared carried.","32","14"
"1109","Ireland-seanad-minutes-2012March15-p4.html","2012/3/15","15/Mar/2012 Order of Business","        Question declared carried.","27","17"
"1110","Ireland-seanad-minutes-2012March15-p5.html","2012/3/15","15/Mar/2012 Electoral (Amendment) (Political Funding) Bill 2011: Report and Final Stages","        Question declared carried.","27","17"
"1111","Ireland-seanad-minutes-2012March15-p5.html","2012/3/15","15/Mar/2012 Electoral (Amendment) (Political Funding) Bill 2011: Report and Final Stages","        Question declared carried.","31","14"
"1112","Ireland-seanad-minutes-2012March15-p5.html","2012/3/15","15/Mar/2012 Electoral (Amendment) (Political Funding) Bill 2011: Report and Final Stages","        Amendment declared lost.","13","30"
"1113","Ireland-seanad-minutes-2012March15-p5.html","2012/3/15","15/Mar/2012 Electoral (Amendment) (Political Funding) Bill 2011: Report and Final Stages","        Question declared carried.","37"," 8"
"1114","Ireland-seanad-minutes-2012March21-p4.html","2012/3/21","21/Mar/2012 Order of Business","        Amendment declared lost.","15","30"
"1115","Ireland-seanad-minutes-2012March21-p5.html","2012/3/21","21/Mar/2012 Finance Bill 2012 [Certified Money Bill]: Second Stage","        Question declared carried.","29","13"
"1116","Ireland-seanad-minutes-2012March21-p6.html","2012/3/21","21/Mar/2012 Programme for Government: Motion","        Amendment declared carried.","29","12"
"1117","Ireland-seanad-minutes-2012March21-p6.html","2012/3/21","21/Mar/2012 Programme for Government: Motion","        Question declared carried.","29","11"
"1118","Ireland-seanad-minutes-2012March22-p4.html","2012/3/22","22/Mar/2012 Order of Business","[465]        Amendment declared lost.","16","28"
"1119","Ireland-seanad-minutes-2012March22-p6.html","2012/3/22","22/Mar/2012 Finance Bill 2012 [Certified Money Bill]: Committee and Remaining Stages","        Question declared carried.","27"," 5"
"1120","Ireland-seanad-minutes-2012March22-p6.html","2012/3/22","22/Mar/2012 Finance Bill 2012 [Certified Money Bill]: Committee and Remaining Stages","        Question declared carried.","27","11"
"1121","Ireland-seanad-minutes-2012March22-p6.html","2012/3/22","22/Mar/2012 Finance Bill 2012 [Certified Money Bill]: Committee and Remaining Stages","Question declared carried.","22","12"
"1122","Ireland-seanad-minutes-2012March22-p6.html","2012/3/22","22/Mar/2012 Finance Bill 2012 [Certified Money Bill]: Committee and Remaining Stages","[508]        Question declared carried.","25","10"
"1123","Ireland-seanad-minutes-2012March27-p4.html","2012/3/27","27/Mar/2012 Order of Business","        Question declared carried.","28","22"
"1124","Ireland-seanad-minutes-2012March27-p6.html","2012/3/27","27/Mar/2012 Motor Vehicle (Duties and Licences) Bill 2012: Committee and Remaining Stages","        Question declared carried.","22","10"
"1125","Ireland-seanad-minutes-2012March28-p4.html","2012/3/28","28/Mar/2012 Order of Business","        Amendment declared lost.","19","30"
"1126","Ireland-seanad-minutes-2012March28-p9.html","2012/3/28","28/Mar/2012 Small Business: Motion","        Amendment declared lost.","15","24"
"1127","Ireland-seanad-minutes-2012March28-p9.html","2012/3/28","28/Mar/2012 Small Business: Motion","        Amendment declared lost.","14","25"
"1128","Ireland-seanad-minutes-2012March29-p4.html","2012/3/29","29/Mar/2012 Order of Business","        Amendment declared lost."," 3","26"
"1129","Ireland-seanad-minutes-2012May02-p4.html","2012/5/ 2","02/May/2012 Order of Business","[128]        Amendment declared lost.","15","34"
"1130","Ireland-seanad-minutes-2012May02-p7.html","2012/5/ 2","02/May/2012 Employment Equality (Amendment) Bill 2012: Second Stage","        Question declared lost.","16","33"
"1131","Ireland-seanad-minutes-2012May09-p4.html","2012/5/ 9","09/May/2012 Order of Business","        Amendment declared lost.","20","30"
"1132","Ireland-seanad-minutes-2012May10-p9.html","2012/5/10","10/May/2012 Qualifications and Quality Assurance (Education and Training) Bill 2011: Report and Final Stages","        Amendment declared lost."," 8","30"
"1133","Ireland-seanad-minutes-2012May15-p4.html","2012/5/15","15/May/2012 Order of Business","        Amendment declared lost.","18","29"
